"","OTU","Sample","Abundance","depth_m","avg_cells_ml","Kingdom","Phylum","Class","Order","Family","Genus","OTU_RA","AA_Arch_Bac","AA_Arch_Bac_roundof","TAX"
"61","Otu01373","LC-19m-E1",2,19,397000,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",0.000116150763691271,46.1118531854347,46,"Nanoarchaeaeota|Woesearchaeia_ge"
"62","Otu01383","LC-9m-E1",2,9,73000,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",8.77847517886143e-05,6.40828688056884,6,"Nanoarchaeaeota|Woesearchaeia_ge"
"63","Otu01384","LC-19m-E1",2,19,397000,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",0.000116150763691271,46.1118531854347,46,"Nanoarchaeaeota|Woesearchaeia_ge"
"64","Otu01394","LC-17m-E1",2,17,434666.6667,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",0.000117460503905562,51.0561657015329,51,"Nanoarchaeaeota|Woesearchaeia_ge"
"65","Otu01396","Cadagno15m-E2",2,15,905000,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",0.000102417042195821,92.6874231872183,93,"Nanoarchaeaeota|Woesearchaeia_ge"
"66","Otu01402","LC-17m-E1",2,17,434666.6667,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",0.000117460503905562,51.0561657015329,51,"Nanoarchaeaeota|Woesearchaeia_ge"
"67","Otu01445","LC-19m-E1",2,19,397000,"Archaea","Asgardaeota","Asgardaeota_unclassified","Asgardaeota_unclassified","Asgardaeota_unclassified","Asgardaeota_unclassified",0.000116150763691271,46.1118531854347,46,"Asgardaeota|Asgardaeota_unclassified"
"68","Otu01466","LC-19m-E1",2,19,397000,"Archaea","Archaea_unclassified","Archaea_unclassified","Archaea_unclassified","Archaea_unclassified","Archaea_unclassified",0.000116150763691271,46.1118531854347,46,"Archaea_unclassified|Archaea_unclassified"
"69","Otu01549","Cadagno7m-E2",2,7,157333.3333,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",8.76769979395905e-05,13.794514339573,14,"Nanoarchaeaeota|Woesearchaeia_ge"
"70","Otu01636","Cadagno15m-E2",2,15,905000,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",0.000102417042195821,92.6874231872183,93,"Nanoarchaeaeota|Woesearchaeia_ge"
"71","Otu01640","LC-19m-E1",2,19,397000,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",0.000116150763691271,46.1118531854347,46,"Nanoarchaeaeota|Woesearchaeia_ge"
"72","Otu01696","LC-19m-E1",2,19,397000,"Archaea","Nanoarchaeaeota","Woesearchaeia","Woesearchaeia_or","Woesearchaeia_fa","Woesearchaeia_ge",0.000116150763691271,46.1118531854347,46,"Nanoarchaeaeota|Woesearchaeia_ge"
"73","Otu01808","LC-17m-E1",2,17,434666.6667,"Archaea","Archaea_unclassified","Archaea_unclassified","Archaea_unclassified","Archaea_unclassified","Archaea_unclassified",0.000117460503905562,51.0561657015329,51,"Archaea_unclassified|Archaea_unclassified"
"74","Otu01898","LC-9m-E1",2,9,73000,"Archaea","Archaea_unclassified","Archaea_unclassified","Archaea_unclassified","Archaea_unclassified","Archaea_unclassified",8.77847517886143e-05,6.40828688056884,6,"Archaea_unclassified|Archaea_unclassified"
"75","Otu01908","LC-17m-E1",2,17,434666.6667,"Archaea","Archaea_unclassified","Archaea_unclassified","Archaea_unclassified","Archaea_unclassified","Archaea_unclassified",0.000117460503905562,51.0561657015329,51,"Archaea_unclassified|Archaea_unclassified"
"76","Otu01920","LC-11m-E1",2,11,104333.3333,"Archaea","Archaea_unclassified","Archaea_unclassified","Archaea_unclassified","Archaea_unclassified","Archaea_unclassified",8.08767034655667e-05,8.43813605887824,8,"Archaea_unclassified|Archaea_unclassified"
"77","Otu01941","LC-19m-E1",2,19,397000,"Archaea","Archaea_unclassified","Archaea_unclassified","Archaea_unclassified","Archaea_unclassified","Archaea_unclassified",0.000116150763691271,46.1118531854347,46,"Archaea_unclassified|Archaea_unclassified"
