"","OTU","Sample","Abundance","depth_m","avg_cells_ml","Kingdom","Phylum","Class","Order","Family","Genus","OTU_RA","AA_Arch_Bac","AA_Arch_Bac_roundof","TAX"
"365","Otu00070","LC-17m-E1",80,17,434666.6667,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS_17","env.OPS_17_ge",0.00469842015622247,2042.24662806131,2042,"Bacteroidetes|env.OPS_17_ge"
"366","Otu00076","Cadagno15m-E2",80,15,905000,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","Lamprocystis",0.00409668168783286,3707.49692748873,3707,"Proteobacteria|Lamprocystis"
"367","Otu00139","LC-19m-E1",79,19,397000,"Bacteria","Omnitrophicaeota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus",0.00458795516580522,1821.41820082467,1821,"Omnitrophicaeota|Candidatus_Omnitrophus"
"368","Otu00149","LC-5m-E1",79,5,86666.66667,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group_ge",0.00559529711735959,484.925750189815,485,"Bacteroidetes|NS9_marine_group_ge"
"369","Otu00013","LC-11m-E1",78,11,104333.3333,"Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","gamI","unclassified",0.0031541914351571,329.087306296251,329,"Proteobacteria|unclassified"
"370","Otu00095","LC-13m-E1",78,13,95333.33333,"Bacteria","Patescibacteria","Parcubacteria","Parcubacteria_unclassified","Parcubacteria_unclassified","Parcubacteria_unclassified",0.0046692607003891,445.136186754864,445,"Patescibacteria|Parcubacteria_unclassified"
"371","Otu00113","LC-3m-E1",78,3,95666.66667,"Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","acIV","acIV-B",0.00257893866754835,246.718465870722,247,"Actinobacteria|acIV-B"
"372","Otu00113","LC-5m-E1",78,5,86666.66667,"Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","acIV","acIV-B",0.00552447057157022,478.787449554501,479,"Actinobacteria|acIV-B"
"373","Otu00133","LC-11m-E1",78,11,104333.3333,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Solitalea",0.0031541914351571,329.087306296251,329,"Bacteroidetes|Solitalea"
"374","Otu00146","LC-13m-E1",78,13,95333.33333,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Runella",0.0046692607003891,445.136186754864,445,"Bacteroidetes|Runella"
"375","Otu00118","Cadagno7m-E2",77,7,157333.3333,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","NS11-12_marine_group","NS11-12_marine_group_ge",0.00337556442067424,531.088802073561,531,"Bacteroidetes|NS11-12_marine_group_ge"
"376","Otu00186","LC-19m-E1",77,19,397000,"Bacteria","Chloroflexi","Dehalococcoidia","GIF9","GIF9_fa","GIF9_ge",0.00447180440211394,1775.30634763924,1775,"Chloroflexi|GIF9_ge"
"377","Otu00042","Cadagno7m-E2",76,7,157333.3333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.00333172592170444,524.191544903774,524,"Cyanobacteria|Chloroplast_ge"
"378","Otu00043","LC-17m-E1",76,17,434666.6667,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","bacV","unclassified",0.00446349914841135,1940.13429665825,1940,"Bacteroidetes|unclassified"
"379","Otu00091","LC-3m-E1",76,3,95666.66667,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","acI","acI-A",0.00251281203504712,240.392351361217,240,"Actinobacteria|acI-A"
"380","Otu00113","LC-9m-E1",76,9,73000,"Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","acIV","acIV-B",0.00333582056796734,243.514901461616,244,"Actinobacteria|acIV-B"
"381","Otu00134","LC-19m-E1",75,19,397000,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_ge",0.00435565363842267,1729.1944944538,1729,"Firmicutes|Family_XIII_ge"
"382","Otu00183","LC-19m-E1",75,19,397000,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Campylobacterales_unclassified","Campylobacterales_unclassified",0.00435565363842267,1729.1944944538,1729,"Epsilonbacteraeota|Campylobacterales_unclassified"
"383","Otu00222","LC-9m-E1",75,9,73000,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","37-13","37-13_ge",0.00329192819207304,240.310758021332,240,"Bacteroidetes|37-13_ge"
"384","Otu00020","LC-13m-E1",74,13,95333.33333,"Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium",0.00442981143370248,422.308689998204,422,"Bacteroidetes|Chlorobium"
"385","Otu00090","LC-9m-E1",74,9,73000,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","bacVI","unclassified",0.00324803581617873,237.106614581047,237,"Bacteroidetes|unclassified"
"386","Otu00114","Cadagno7m-E2",74,7,157333.3333,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","bacI","unclassified",0.00324404892376485,510.397030564201,510,"Bacteroidetes|unclassified"
"387","Otu00185","LC-19m-E1",74,19,397000,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","uncultured",0.00429757825657704,1706.13856786108,1706,"Firmicutes|uncultured"
"388","Otu00009","Cadagno15m-E2",73,15,905000,"Bacteria","Verrucomicrobia","Verrucomicrobiae","uncultured","uncultured_fa","uncultured_ge",0.00373822204014748,3383.09094633347,3383,"Verrucomicrobia|uncultured_ge"
"389","Otu00050","LC-17m-E1",73,17,434666.6667,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Emticicia",0.004287308392553,1863.55004810595,1864,"Bacteroidetes|Emticicia"
"390","Otu00116","LC-13m-E1",73,13,95333.33333,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",0.00436994911703083,416.601815809039,417,"Proteobacteria|Bdellovibrio"
"391","Otu00136","LC-17m-E1",73,17,434666.6667,"Bacteria","Bacteroidetes","Bacteroidetes_unclassified","Bacteroidetes_unclassified","Bacteroidetes_unclassified","Bacteroidetes_unclassified",0.004287308392553,1863.55004810595,1864,"Bacteroidetes|Bacteroidetes_unclassified"
"392","Otu00145","LC-5m-E1",73,5,86666.66667,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","bacV","unclassified",0.00517033784262342,448.09594637793,448,"Bacteroidetes|unclassified"
"393","Otu00098","Cadagno15m-E2",72,15,905000,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","FTLpost3","FTLpost3_ge",0.00368701351904957,3336.74723473986,3337,"Bacteroidetes|FTLpost3_ge"
"394","Otu00104","LC-17m-E1",72,17,434666.6667,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderiaceae_unclassified",0.00422857814060022,1838.02196525518,1838,"Proteobacteria|Burkholderiaceae_unclassified"
"395","Otu00117","Cadagno7m-E2",72,7,157333.3333,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Luna3","unclassified",0.00315637192582526,496.602516224629,497,"Actinobacteria|unclassified"
"396","Otu00161","LC-19m-E1",72,19,397000,"Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophaceae","Smithella",0.00418142749288577,1660.02671467565,1660,"Proteobacteria|Smithella"
"397","Otu00025","LC-13m-E1",71,13,95333.33333,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","acTH1","acTH1-A",0.00425022448368752,405.188067430709,405,"Actinobacteria|acTH1-A"
"398","Otu00083","LC-9m-E1",71,9,73000,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter",0.00311635868849581,227.494184260194,227,"Verrucomicrobia|Luteolibacter"
"399","Otu00209","LC-5m-E1",71,5,86666.66667,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured",0.00502868475104469,435.819345107302,436,"Bacteroidetes|uncultured"
"400","Otu00091","LC-13m-E1",70,13,95333.33333,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","acI","acI-A",0.00419036216701586,399.481193241544,399,"Actinobacteria|acI-A"
"401","Otu00132","LC-9m-E1",70,9,73000,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","alfIV","alfIV_unclassified",0.0030724663126015,224.29004081991,224,"Proteobacteria|alfIV_unclassified"
"402","Otu00209","LC-3m-E1",70,3,95666.66667,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured",0.0023144321375434,221.4140078327,221,"Bacteroidetes|uncultured"
"403","Otu00240","LC-3m-E1",70,3,95666.66667,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","betVII","betVII-A",0.0023144321375434,221.4140078327,221,"Proteobacteria|betVII-A"
"404","Otu00102","Cadagno15m-E2",69,15,905000,"Bacteria","Acidobacteria","Holophagae","Holophagales","Holophagaceae","Geothrix",0.00353338795575584,3197.71609995903,3198,"Acidobacteria|Geothrix"
"405","Otu00141","LC-13m-E1",69,13,95333.33333,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfuricurvum",0.00413049985034421,393.774319052379,394,"Epsilonbacteraeota|Sulfuricurvum"
"406","Otu00022","Cadagno15m-E2",68,15,905000,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","bacI","bacI-A",0.00348217943465793,3151.37238836542,3151,"Bacteroidetes|bacI-A"
"407","Otu00063","Cadagno15m-E2",68,15,905000,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","bacV","unclassified",0.00348217943465793,3151.37238836542,3151,"Bacteroidetes|unclassified"
"408","Otu00077","LC-15point5m-E1",68,15.5,585000,"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales_(SR1)","Absconditabacteriales_(SR1)_fa","Absconditabacteriales_(SR1)_ge",0.00970735189150607,5678.80085653105,5679,"Patescibacteria|Absconditabacteriales_(SR1)_ge"
"409","Otu00014","LC-15point5m-E1",67,15.5,585000,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","acI","acI_unclassified",0.00956459671663098,5595.28907922912,5595,"Actinobacteria|acI_unclassified"
"410","Otu00054","LC-13m-E1",67,13,95333.33333,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Paludibacteraceae","Paludibacter",0.0040107752170009,382.36057067405,382,"Bacteroidetes|Paludibacter"
"411","Otu00067","LC-19m-E1",67,19,397000,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","KD1-131","KD1-131_ge",0.00389105058365759,1544.74708171206,1545,"Bacteroidetes|KD1-131_ge"
"412","Otu00110","LC-9m-E1",67,9,73000,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","bacVI","unclassified",0.00294078918491858,214.677610499056,215,"Bacteroidetes|unclassified"
"413","Otu00059","LC-9m-E1",66,9,73000,"Bacteria","Chloroflexi","SL56_marine_group","SL56_marine_group_or","SL56_marine_group_fa","SL56_marine_group_ge",0.00289689680902427,211.473467058772,211,"Chloroflexi|SL56_marine_group_ge"
"414","Otu00064","LC-5m-E1",66,5,86666.66667,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","betII","Pnec",0.00467455202209788,405.127841930732,405,"Proteobacteria|Pnec"
"415","Otu00144","LC-19m-E1",66,19,397000,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured",0.00383297520181195,1521.69115511934,1522,"Spirochaetes|uncultured"
"416","Otu00003","LC-13m-E1",65,13,95333.33333,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","bacII","bacII-A",0.00389105058365759,370.94682229572,371,"Bacteroidetes|bacII-A"
"417","Otu00028","Cadagno7m-E2",65,7,157333.3333,"Bacteria","Armatimonadetes","Armatimonadia","Armatimonadales","Armatimonadaceae","Armatimonas",0.00284950243303669,448.321716036123,448,"Armatimonadetes|Armatimonas"
"418","Otu00072","LC-13m-E1",65,13,95333.33333,"Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","JGI_0000069-P22_fa","JGI_0000069-P22_ge",0.00389105058365759,370.94682229572,371,"Patescibacteria|JGI_0000069-P22_ge"
"419","Otu00074","LC-13m-E1",65,13,95333.33333,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","verI-B","Xip-B1",0.00389105058365759,370.94682229572,371,"Verrucomicrobia|Xip-B1"
"420","Otu00095","LC-19m-E1",65,19,397000,"Bacteria","Patescibacteria","Parcubacteria","Parcubacteria_unclassified","Parcubacteria_unclassified","Parcubacteria_unclassified",0.00377489981996632,1498.63522852663,1499,"Patescibacteria|Parcubacteria_unclassified"
"421","Otu00015","LC-17m-E1",64,17,434666.6667,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","acI","acI-A",0.00375873612497798,1633.79730244905,1634,"Actinobacteria|acI-A"
"422","Otu00094","Cadagno15m-E2",64,15,905000,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Hydrogenophilaceae","uncultured",0.00327734535026628,2965.99754199099,2966,"Proteobacteria|uncultured"
"423","Otu00145","LC-3m-E1",64,3,95666.66667,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","bacV","unclassified",0.00211605224003968,202.435664304183,202,"Bacteroidetes|unclassified"
"424","Otu00208","LC-3m-E1",64,3,95666.66667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.00211605224003968,202.435664304183,202,"Cyanobacteria|Chloroplast_ge"
"425","Otu00048","LC-9m-E1",63,9,73000,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","bacVI","unclassified",0.00276521968134135,201.861036737919,202,"Bacteroidetes|unclassified"
"426","Otu00048","LC-15point5m-E1",62,15.5,585000,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","bacVI","unclassified",0.00885082084225553,5177.73019271949,5178,"Bacteroidetes|unclassified"
"427","Otu00102","LC-19m-E1",62,19,397000,"Bacteria","Acidobacteria","Holophagae","Holophagales","Holophagaceae","Geothrix",0.00360067367442941,1429.46744874848,1429,"Acidobacteria|Geothrix"
"428","Otu00104","Cadagno15m-E2",62,15,905000,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderiaceae_unclassified",0.00317492830807046,2873.31011880377,2873,"Proteobacteria|Burkholderiaceae_unclassified"
"429","Otu00119","LC-17m-E1",62,17,434666.6667,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbus",0.00364127562107241,1582.74113674752,1583,"Proteobacteria|Desulfobulbus"
"430","Otu00140","LC-17m-E1",62,17,434666.6667,"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales_(SR1)","Absconditabacteriales_(SR1)_fa","Absconditabacteriales_(SR1)_ge",0.00364127562107241,1582.74113674752,1583,"Patescibacteria|Absconditabacteriales_(SR1)_ge"
"431","Otu00182","LC-5m-E1",62,5,86666.66667,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutaceae_unclassified",0.00439124583894043,380.574639389475,381,"Verrucomicrobia|Opitutaceae_unclassified"
"432","Otu00091","LC-11m-E1",61,11,104333.3333,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","acI","acI-A",0.00246673945569979,257.363149795786,257,"Actinobacteria|acI-A"
"433","Otu00159","LC-9m-E1",61,9,73000,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","bacVI","bacVI-B",0.00267743492955274,195.45274985735,195,"Bacteroidetes|bacVI-B"
"434","Otu00177","LC-19m-E1",61,19,397000,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbaceae_ge",0.00354259829258377,1406.41152215576,1406,"Proteobacteria|Desulfobulbaceae_ge"
"435","Otu00186","LC-17m-E1",61,17,434666.6667,"Bacteria","Chloroflexi","Dehalococcoidia","GIF9","GIF9_fa","GIF9_ge",0.00358254536911963,1557.21305389675,1557,"Chloroflexi|GIF9_ge"
"436","Otu00203","Cadagno7m-E2",61,7,157333.3333,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","bacV","unclassified",0.00267414843715751,420.732687356977,421,"Bacteroidetes|unclassified"
"437","Otu00063","LC-9m-E1",60,9,73000,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","bacV","unclassified",0.00263354255365843,192.248606417065,192,"Bacteroidetes|unclassified"
"438","Otu00085","LC-11m-E1",60,11,104333.3333,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","bacI","unclassified",0.002426301103967,253.144081766347,253,"Bacteroidetes|unclassified"
"439","Otu00105","Cadagno15m-E2",60,15,905000,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbaceae_ge",0.00307251126587464,2780.62269561655,2781,"Proteobacteria|Desulfobulbaceae_ge"
"440","Otu00105","LC-17m-E1",60,17,434666.6667,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbaceae_ge",0.00352381511716685,1531.68497104599,1532,"Proteobacteria|Desulfobulbaceae_ge"
"441","Otu00111","LC-3m-E1",60,3,95666.66667,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","alfVI","unclassified",0.0019837989750372,189.783435285171,190,"Proteobacteria|unclassified"
"442","Otu00169","LC-19m-E1",59,19,397000,"Bacteria","Kiritimatiellaeota","Kiritimatiellae","WCHB1-41","WCHB1-41_fa","WCHB1-41_ge",0.0034264475288925,1360.29966897032,1360,"Kiritimatiellaeota|WCHB1-41_ge"
"443","Otu00014","LC-19m-E1",58,19,397000,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","acI","acI_unclassified",0.00336837214704687,1337.24374237761,1337,"Actinobacteria|acI_unclassified"
"444","Otu00017","Cadagno15m-E2",58,15,905000,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae_ge",0.00297009422367882,2687.93527242933,2688,"Verrucomicrobia|Pedosphaeraceae_ge"
"445","Otu00050","LC-9m-E1",58,9,73000,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Emticicia",0.00254575780186981,185.840319536496,186,"Bacteroidetes|Emticicia"
"446","Otu00098","LC-17m-E1",58,17,434666.6667,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","FTLpost3","FTLpost3_ge",0.00340635461326129,1480.62880534445,1481,"Bacteroidetes|FTLpost3_ge"
"447","Otu00102","LC-17m-E1",58,17,434666.6667,"Bacteria","Acidobacteria","Holophagae","Holophagales","Holophagaceae","Geothrix",0.00340635461326129,1480.62880534445,1481,"Acidobacteria|Geothrix"
"448","Otu00144","LC-17m-E1",58,17,434666.6667,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured",0.00340635461326129,1480.62880534445,1481,"Spirochaetes|uncultured"
"449","Otu00163","LC-13m-E1",58,13,95333.33333,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Peredibacter",0.003472014366956,330.998702971565,331,"Proteobacteria|Peredibacter"
"450","Otu00160","LC-19m-E1",57,19,397000,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2_ge",0.00331029676520123,1314.18781578489,1314,"Bacteroidetes|Bacteroidetes_BD2-2_ge"
"451","Otu00032","LC-17m-E1",56,17,434666.6667,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","acI","acI-A",0.00328889410935573,1429.57263964292,1430,"Actinobacteria|acI-A"
"452","Otu00053","LC-13m-E1",56,13,95333.33333,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prolixibacteraceae","BSV13",0.00335228973361269,319.584954593236,320,"Bacteroidetes|BSV13"
"453","Otu00065","LC-13m-E1",56,13,95333.33333,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","bacV","unclassified",0.00335228973361269,319.584954593236,320,"Bacteroidetes|unclassified"
"454","Otu00092","LC-17m-E1",56,17,434666.6667,"Bacteria","Kiritimatiellaeota","Kiritimatiellae","WCHB1-41","WCHB1-41_fa","WCHB1-41_ge",0.00328889410935573,1429.57263964292,1430,"Kiritimatiellaeota|WCHB1-41_ge"
"455","Otu00122","LC-13m-E1",56,13,95333.33333,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","acI","acI-C",0.00335228973361269,319.584954593236,320,"Actinobacteria|acI-C"
"456","Otu00127","Cadagno15m-E2",56,15,905000,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","bacII","bacII-A",0.002867677181483,2595.24784924211,2595,"Bacteroidetes|bacII-A"
"457","Otu00142","LC-13m-E1",56,13,95333.33333,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter",0.00335228973361269,319.584954593236,320,"Proteobacteria|Caulobacter"
"458","Otu00222","LC-3m-E1",56,3,95666.66667,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","37-13","37-13_ge",0.00185154571003472,177.13120626616,177,"Bacteroidetes|37-13_ge"
"459","Otu00069","LC-15point5m-E1",55,15.5,585000,"Bacteria","Acidobacteria","Holophagae","Holophagales","Holophagaceae","Holophagaceae_unclassified",0.00785153461812991,4593.147751606,4593,"Acidobacteria|Holophagaceae_unclassified"
"460","Otu00161","LC-17m-E1",55,17,434666.6667,"Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophaceae","Smithella",0.00323016385740295,1404.04455679215,1404,"Proteobacteria|Smithella"
"461","Otu00050","Cadagno7m-E2",54,7,157333.3333,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Emticicia",0.00236727894436894,372.451887168471,372,"Bacteroidetes|Emticicia"
"462","Otu00091","LC-19m-E1",54,19,397000,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","acI","acI-A",0.00313607061966432,1245.02003600674,1245,"Actinobacteria|acI-A"
"463","Otu00111","LC-9m-E1",54,9,73000,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","alfVI","unclassified",0.00237018829829259,173.023745775359,173,"Proteobacteria|unclassified"
"464","Otu00123","LC-9m-E1",54,9,73000,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidia_unclassified","Bacteroidia_unclassified","Bacteroidia_unclassified",0.00237018829829259,173.023745775359,173,"Bacteroidetes|Bacteroidia_unclassified"
"465","Otu00159","LC-11m-E1",54,11,104333.3333,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","bacVI","bacVI-B",0.0021836709935703,227.829673589712,228,"Bacteroidetes|bacVI-B"
"466","Otu00182","LC-9m-E1",54,9,73000,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutaceae_unclassified",0.00237018829829259,173.023745775359,173,"Verrucomicrobia|Opitutaceae_unclassified"
"467","Otu00015","LC-19m-E1",53,19,397000,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","acI","acI-A",0.00307799523781869,1221.96410941402,1222,"Actinobacteria|acI-A"
"468","Otu00028","LC-13m-E1",53,13,95333.33333,"Bacteria","Armatimonadetes","Armatimonadia","Armatimonadales","Armatimonadaceae","Armatimonas",0.00317270278359773,302.464332025741,302,"Armatimonadetes|Armatimonas"
"469","Otu00050","LC-5m-E1",53,5,86666.66667,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Emticicia",0.00375380692683618,325.329933671648,325,"Bacteroidetes|Emticicia"
"470","Otu00057","LC-15point5m-E1",53,15.5,585000,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter",0.00756602426837973,4426.12419700214,4426,"Verrucomicrobia|Luteolibacter"
"471","Otu00096","LC-9m-E1",53,9,73000,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","bacIII","bacIII-B",0.00232629592239828,169.819602335074,170,"Bacteroidetes|bacIII-B"
"472","Otu00125","LC-17m-E1",53,17,434666.6667,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutaceae_unclassified",0.00311270335349739,1352.98839109062,1353,"Verrucomicrobia|Opitutaceae_unclassified"
"473","Otu00263","LC-9m-E1",53,9,73000,"Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified",0.00232629592239828,169.819602335074,170,"Bacteria_unclassified|Bacteria_unclassified"
"474","Otu00015","Cadagno15m-E2",52,15,905000,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","acI","acI-A",0.00266284309709136,2409.87300286768,2410,"Actinobacteria|acI-A"
"475","Otu00043","LC-15point5m-E1",52,15.5,585000,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","bacV","unclassified",0.00742326909350464,4342.61241970021,4343,"Bacteroidetes|unclassified"
"476","Otu00048","LC-19m-E1",52,19,397000,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","bacVI","unclassified",0.00301991985597305,1198.9081828213,1199,"Bacteroidetes|unclassified"
"477","Otu00050","LC-11m-E1",52,11,104333.3333,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Emticicia",0.00210279429010474,219.391537530834,219,"Bacteroidetes|Emticicia"
"478","Otu00113","Cadagno7m-E2",52,7,157333.3333,"Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","acIV","acIV-B",0.00227960194642935,358.657372828898,359,"Actinobacteria|acIV-B"
"479","Otu00137","LC-13m-E1",52,13,95333.33333,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured",0.00311284046692607,296.757457836576,297,"Bacteroidetes|uncultured"
"480","Otu00138","LC-17m-E1",52,17,434666.6667,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured",0.00305397310154461,1327.46030823985,1327,"Bacteroidetes|uncultured"
"481","Otu00152","LC-3m-E1",52,3,95666.66667,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","bacII","bacII-A",0.00171929244503224,164.478977247148,164,"Bacteroidetes|bacII-A"
"482","Otu00035","LC-13m-E1",51,13,95333.33333,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","betII","Pnec",0.00305297815025442,291.050583647411,291,"Proteobacteria|Pnec"
"483","Otu00066","LC-13m-E1",51,13,95333.33333,"Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","uncultured",0.00305297815025442,291.050583647411,291,"Planctomycetes|uncultured"
"484","Otu00091","LC-5m-E1",51,5,86666.66667,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","acI","acI-A",0.00361215383525745,313.05333240102,313,"Actinobacteria|acI-A"
"485","Otu00135","LC-13m-E1",51,13,95333.33333,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","bacI","bacI-B",0.00305297815025442,291.050583647411,291,"Bacteroidetes|bacI-B"
"486","Otu00140","Cadagno15m-E2",51,15,905000,"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales_(SR1)","Absconditabacteriales_(SR1)_fa","Absconditabacteriales_(SR1)_ge",0.00261163457599345,2363.52929127407,2364,"Patescibacteria|Absconditabacteriales_(SR1)_ge"
