"","OTU","Sample","Abundance","depth_m","avg_cells_ml","Kingdom","Phylum","Class","Order","Family","Genus","OTU_RA","AA_Arch_Bac","AA_Arch_Bac_roundof","TAX","cyano_per"
"28","Otu00008","LC-5m-E1",114,5,86666.66667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified",0.00807422621998725,699.766272425809,700,"Cyanobacteria|Oxyphotobacteria_unclassified",16.0337552742616
"29","Otu00033","LC-15point5m-E1",101,15.5,585000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.014418272662384,8434.68950749465,8435,"Cyanobacteria|Chloroplast_ge",22.4444444444444
"30","Otu00106","LC-3m-E1",99,3,95666.66667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Cyanobium_PCC-6307",0.00327326830881137,313.142668220532,313,"Cyanobacteria|Cyanobium_PCC-6307",5.99273607748184
"31","Otu00042","Cadagno7m-E2",76,7,157333.3333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.00333172592170444,524.191544903774,524,"Cyanobacteria|Chloroplast_ge",2.72011453113815
"32","Otu00208","LC-3m-E1",64,3,95666.66667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.00211605224003968,202.435664304183,202,"Cyanobacteria|Chloroplast_ge",3.87409200968523
"33","Otu00106","LC-9m-E1",42,9,73000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Cyanobium_PCC-6307",0.0018434797875609,134.574024491946,135,"Cyanobacteria|Cyanobium_PCC-6307",3.52053646269908
"34","Otu00042","Cadagno15m-E2",39,15,905000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.00199713232281852,1807.40475215076,1807,"Cyanobacteria|Chloroplast_ge",2.74068868587491
"35","Otu00008","LC-13m-E1",38,13,95333.33333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified",0.0022747680335229,216.861219188267,217,"Cyanobacteria|Oxyphotobacteria_unclassified",0.927281600780869
"36","Otu00051","LC-13m-E1",38,13,95333.33333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.0022747680335229,216.861219188267,217,"Cyanobacteria|Chloroplast_ge",0.927281600780869
"37","Otu00208","Cadagno7m-E2",36,7,157333.3333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.00157818596291263,248.301258112314,248,"Cyanobacteria|Chloroplast_ge",1.28847530422334
"38","Otu00006","LC-11m-E1",35,11,104333.3333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.00141534231064742,147.667381030369,148,"Cyanobacteria|Chloroplast_ge",0.736687013260366
"39","Otu00106","LC-5m-E1",32,5,86666.66667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Cyanobium_PCC-6307",0.00226644946525958,196.425620330052,196,"Cyanobacteria|Cyanobium_PCC-6307",4.50070323488045
"40","Otu00208","LC-9m-E1",29,9,73000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.00127287890093491,92.9201597682482,93,"Cyanobacteria|Chloroplast_ge",2.43084660519698
"41","Otu00286","LC-19m-E1",21,19,397000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Pseudanabaenales","Pseudanabaenaceae","Pseudanabaena_PCC-7429",0.00121958301875835,484.174458447064,484,"Cyanobacteria|Pseudanabaena_PCC-7429",1.22093023255814
"42","Otu00033","LC-11m-E1",20,11,104333.3333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000808767034655667,84.3813605887824,84,"Cyanobacteria|Chloroplast_ge",0.420964007577352
"43","Otu00323","LC-13m-E1",20,13,95333.33333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified",0.0011972463334331,114.137483783298,114,"Cyanobacteria|Oxyphotobacteria_unclassified",0.488042947779405
"44","Otu00299","LC-11m-E1",19,11,104333.3333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000768328682922884,80.1622925593433,80,"Cyanobacteria|Chloroplast_ge",0.399915807198485
"45","Otu00410","LC-3m-E1",19,3,95666.66667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000628203008761779,60.0980878403042,60,"Cyanobacteria|Chloroplast_ge",1.1501210653753
"46","Otu00208","LC-13m-E1",18,13,95333.33333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.00107752170008979,102.723735404969,103,"Cyanobacteria|Chloroplast_ge",0.439238653001464
"47","Otu00052","LC-15point5m-E1",16,15.5,585000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.00228408279800143,1336.18843683084,1336,"Cyanobacteria|Chloroplast_ge",3.55555555555556
"48","Otu00286","LC-17m-E1",16,17,434666.6667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Pseudanabaenales","Pseudanabaenaceae","Pseudanabaena_PCC-7429",0.000939684031244494,408.449325612263,408,"Cyanobacteria|Pseudanabaena_PCC-7429",0.698995194408038
"49","Otu00299","Cadagno7m-E2",14,7,157333.3333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000613738985577134,96.5616003770111,97,"Cyanobacteria|Chloroplast_ge",0.501073729420186
"50","Otu00208","LC-5m-E1",12,5,86666.66667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000849918549472342,73.6596076237694,74,"Cyanobacteria|Chloroplast_ge",1.68776371308017
"51","Otu00421","LC-13m-E1",11,13,95333.33333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000658485483388207,62.7756160808141,63,"Cyanobacteria|Chloroplast_ge",0.268423621278673
"52","Otu00323","Cadagno15m-E2",10,15,905000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified",0.000512085210979107,463.437115936092,463,"Cyanobacteria|Oxyphotobacteria_unclassified",0.702740688685875
"53","Otu00421","LC-11m-E1",10,11,104333.3333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000404383517327834,42.1906802943912,42,"Cyanobacteria|Chloroplast_ge",0.210482003788676
"54","Otu00055","LC-3m-E1",9,3,95666.66667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000297569846255579,28.4675152927757,28,"Cyanobacteria|Chloroplast_ge",0.544794188861985
"55","Otu00055","Cadagno7m-E2",9,7,157333.3333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000394546490728158,62.0753145280786,62,"Cyanobacteria|Chloroplast_ge",0.322118826055834
"56","Otu00323","LC-17m-E1",9,17,434666.6667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified",0.000528572267575028,229.752745656898,230,"Cyanobacteria|Oxyphotobacteria_unclassified",0.393184796854522
"57","Otu00323","LC-19m-E1",9,19,397000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified",0.000522678436610721,207.503339334456,208,"Cyanobacteria|Oxyphotobacteria_unclassified",0.523255813953488
"58","Otu00342","LC-19m-E1",9,19,397000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified",0.000522678436610721,207.503339334456,208,"Cyanobacteria|Oxyphotobacteria_unclassified",0.523255813953488
"59","Otu00410","LC-9m-E1",9,9,73000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000395031383048764,28.8372909625598,29,"Cyanobacteria|Chloroplast_ge",0.754400670578374
"60","Otu00421","LC-9m-E1",9,9,73000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000395031383048764,28.8372909625598,29,"Cyanobacteria|Chloroplast_ge",0.754400670578374
"61","Otu00033","LC-3m-E1",7,3,95666.66667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.00023144321375434,22.14140078327,22,"Cyanobacteria|Chloroplast_ge",0.423728813559322
"62","Otu00033","LC-9m-E1",7,9,73000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.00030724663126015,22.429004081991,22,"Cyanobacteria|Chloroplast_ge",0.586756077116513
"63","Otu00052","LC-17m-E1",7,17,434666.6667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000411111763669466,178.696579955365,179,"Cyanobacteria|Chloroplast_ge",0.305810397553517
"64","Otu00342","LC-17m-E1",7,17,434666.6667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified",0.000411111763669466,178.696579955365,179,"Cyanobacteria|Oxyphotobacteria_unclassified",0.305810397553517
"65","Otu00410","LC-5m-E1",7,5,86666.66667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000495785820525533,42.9681044471988,43,"Cyanobacteria|Chloroplast_ge",0.984528832630098
"66","Otu00475","LC-17m-E1",7,17,434666.6667,"Bacteria","Cyanobacteria","Melainabacteria","Gastranaerophilales","Gastranaerophilales_fa","Gastranaerophilales_ge",0.000411111763669466,178.696579955365,179,"Cyanobacteria|Gastranaerophilales_ge",0.305810397553517
"67","Otu00052","LC-13m-E1",6,13,95333.33333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000359173900029931,34.2412451349895,34,"Cyanobacteria|Chloroplast_ge",0.146412884333821
"68","Otu00286","Cadagno15m-E2",6,15,905000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Pseudanabaenales","Pseudanabaenaceae","Pseudanabaena_PCC-7429",0.000307251126587464,278.062269561655,278,"Cyanobacteria|Pseudanabaena_PCC-7429",0.421644413211525
"69","Otu00299","LC-3m-E1",6,3,95666.66667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.00019837989750372,18.9783435285171,19,"Cyanobacteria|Chloroplast_ge",0.36319612590799
"70","Otu00440","LC-9m-E1",6,9,73000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000263354255365843,19.2248606417065,19,"Cyanobacteria|Chloroplast_ge",0.502933780385583
"71","Otu00475","LC-19m-E1",6,19,397000,"Bacteria","Cyanobacteria","Melainabacteria","Gastranaerophilales","Gastranaerophilales_fa","Gastranaerophilales_ge",0.000348452291073814,138.335559556304,138,"Cyanobacteria|Gastranaerophilales_ge",0.348837209302326
"72","Otu00033","Cadagno7m-E2",5,7,157333.3333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000219192494848976,34.4862858489325,34,"Cyanobacteria|Chloroplast_ge",0.178954903364352
"73","Otu00042","LC-17m-E1",5,17,434666.6667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000293651259763904,127.640414253832,128,"Cyanobacteria|Chloroplast_ge",0.218435998252512
"74","Otu00143","LC-9m-E1",5,9,73000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000219461879471536,16.0207172014221,16,"Cyanobacteria|Chloroplast_ge",0.419111483654652
"75","Otu00299","LC-9m-E1",5,9,73000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000219461879471536,16.0207172014221,16,"Cyanobacteria|Chloroplast_ge",0.419111483654652
"76","Otu00440","LC-3m-E1",5,3,95666.66667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.0001653165812531,15.8152862737643,16,"Cyanobacteria|Chloroplast_ge",0.302663438256659
"77","Otu00475","Cadagno15m-E2",5,15,905000,"Bacteria","Cyanobacteria","Melainabacteria","Gastranaerophilales","Gastranaerophilales_fa","Gastranaerophilales_ge",0.000256042605489553,231.718557968046,232,"Cyanobacteria|Gastranaerophilales_ge",0.351370344342937
"78","Otu00208","LC-11m-E1",4,11,104333.3333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000161753406931133,16.8762721177565,17,"Cyanobacteria|Chloroplast_ge",0.0841928015154704
"79","Otu00286","LC-15point5m-E1",4,15.5,585000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Pseudanabaenales","Pseudanabaenaceae","Pseudanabaena_PCC-7429",0.000571020699500357,334.047109207709,334,"Cyanobacteria|Pseudanabaena_PCC-7429",0.888888888888889
"80","Otu00299","LC-5m-E1",4,5,86666.66667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000283306183157447,24.5532025412565,25,"Cyanobacteria|Chloroplast_ge",0.562587904360056
"81","Otu00323","LC-15point5m-E1",4,15.5,585000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified",0.000571020699500357,334.047109207709,334,"Cyanobacteria|Oxyphotobacteria_unclassified",0.888888888888889
"82","Otu00342","LC-13m-E1",4,13,95333.33333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified",0.000239449266686621,22.8274967566597,23,"Cyanobacteria|Oxyphotobacteria_unclassified",0.0976085895558809
"83","Otu00440","Cadagno7m-E2",4,7,157333.3333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000175353995879181,27.589028679146,28,"Cyanobacteria|Chloroplast_ge",0.143163922691482
"84","Otu00440","LC-11m-E1",4,11,104333.3333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000161753406931133,16.8762721177565,17,"Cyanobacteria|Chloroplast_ge",0.0841928015154704
"85","Otu00006","Cadagno7m-E2",3,7,157333.3333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000131515496909386,20.6917715093595,21,"Cyanobacteria|Chloroplast_ge",0.107372942018611
"86","Otu00052","LC-19m-E1",3,19,397000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000174226145536907,69.167779778152,69,"Cyanobacteria|Chloroplast_ge",0.174418604651163
"87","Otu00055","LC-9m-E1",3,9,73000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000131677127682921,9.61243032085327,10,"Cyanobacteria|Chloroplast_ge",0.251466890192791
"88","Otu00106","LC-19m-E1",3,19,397000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Cyanobium_PCC-6307",0.000174226145536907,69.167779778152,69,"Cyanobacteria|Cyanobium_PCC-6307",0.174418604651163
"89","Otu00286","LC-13m-E1",3,13,95333.33333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Pseudanabaenales","Pseudanabaenaceae","Pseudanabaena_PCC-7429",0.000179586950014966,17.1206225674948,17,"Cyanobacteria|Pseudanabaena_PCC-7429",0.0732064421669107
"90","Otu00440","LC-5m-E1",3,5,86666.66667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000212479637368086,18.4149019059423,18,"Cyanobacteria|Chloroplast_ge",0.421940928270042
"91","Otu00006","LC-5m-E1",2,5,86666.66667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000141653091578724,12.2766012706282,12,"Cyanobacteria|Chloroplast_ge",0.281293952180028
"92","Otu00055","LC-13m-E1",2,13,95333.33333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.00011972463334331,11.4137483783298,11,"Cyanobacteria|Chloroplast_ge",0.0488042947779405
"93","Otu00055","LC-5m-E1",2,5,86666.66667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000141653091578724,12.2766012706282,12,"Cyanobacteria|Chloroplast_ge",0.281293952180028
"94","Otu00106","Cadagno7m-E2",2,7,157333.3333,"Bacteria","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Cyanobium_PCC-6307",8.76769979395905e-05,13.794514339573,14,"Cyanobacteria|Cyanobium_PCC-6307",0.0715819613457409
"95","Otu00106","Cadagno15m-E2",2,15,905000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Cyanobium_PCC-6307",0.000102417042195821,92.6874231872183,93,"Cyanobacteria|Cyanobium_PCC-6307",0.140548137737175
"96","Otu00208","LC-19m-E1",2,19,397000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",0.000116150763691271,46.1118531854347,46,"Cyanobacteria|Chloroplast_ge",0.116279069767442
"97","Otu00475","LC-15point5m-E1",2,15.5,585000,"Bacteria","Cyanobacteria","Melainabacteria","Gastranaerophilales","Gastranaerophilales_fa","Gastranaerophilales_ge",0.000285510349750178,167.023554603854,167,"Cyanobacteria|Gastranaerophilales_ge",0.444444444444444
"98","Otu00475","LC-13m-E1",2,13,95333.33333,"Bacteria","Cyanobacteria","Melainabacteria","Gastranaerophilales","Gastranaerophilales_fa","Gastranaerophilales_ge",0.00011972463334331,11.4137483783298,11,"Cyanobacteria|Gastranaerophilales_ge",0.0488042947779405
"99","Otu00006","LC-9m-E1",1,9,73000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",4.38923758943072e-05,3.20414344028442,3,"Cyanobacteria|Chloroplast_ge",0.0838222967309304
"100","Otu00008","LC-19m-E1",1,19,397000,"Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified",5.80753818456356e-05,23.0559265927173,23,"Cyanobacteria|Oxyphotobacteria_unclassified",0.0581395348837209
"101","Otu00008","LC-17m-E1",1,17,434666.6667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified",5.87302519527809e-05,25.5280828507664,26,"Cyanobacteria|Oxyphotobacteria_unclassified",0.0436871996505024
"102","Otu00033","LC-5m-E1",1,5,86666.66667,"Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast","Chloroplast_fa","Chloroplast_ge",7.08265457893619e-05,6.13830063531412,6,"Cyanobacteria|Chloroplast_ge",0.140646976090014
