OTU,Sample,OTU Count,Depth,Average cells/ml,Kingdom,Phylum,Class,Order,Family,Genus,OTU Relative Abundance,Absolute Abundance,Absolute Abundance round off,Phylum|Genus
Otu00143,LC-3m-E1,240,3,95666.66667,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Chloroplast_fa,Chloroplast_ge,0.0079351959,759.1337411,759,Cyanobacteria|Chloroplast_ge
Otu00043,LC-3m-E1,217,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,bacV,unclassified,0.007174739626,686.3834243,686,Bacteroidetes|unclassified
Otu00065,LC-3m-E1,209,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,bacV,unclassified,0.006910233096,661.0789662,661,Bacteroidetes|unclassified
Otu00050,LC-3m-E1,207,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Emticicia,0.006844106464,654.7528517,655,Bacteroidetes|Emticicia
Otu00085,LC-3m-E1,201,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,bacI,unclassified,0.006645726566,635.7745082,636,Bacteroidetes|unclassified
Otu00008,LC-3m-E1,194,3,95666.66667,Bacteria,Cyanobacteria,Oxyphotobacteria,Oxyphotobacteria_unclassified,Oxyphotobacteria_unclassified,Oxyphotobacteria_unclassified,0.006414283353,613.6331074,614,Cyanobacteria|Oxyphotobacteria_unclassified
Otu00038,LC-3m-E1,193,3,95666.66667,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,betI,betI-A,0.006381220036,610.4700502,610,Proteobacteria|betI-A
Otu00147,LC-3m-E1,184,3,95666.66667,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,gamIV,gamIV-A,0.00608365019,582.0025349,582,Proteobacteria|gamIV-A
Otu00114,LC-3m-E1,149,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,bacI,unclassified,0.004926434121,471.295531,471,Bacteroidetes|unclassified
Otu00149,LC-3m-E1,148,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group_ge,0.004893370805,468.1324737,468,Bacteroidetes|NS9_marine_group_ge
Otu00156,LC-3m-E1,136,3,95666.66667,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,betVII,betVII-B,0.00449661101,430.1757866,430,Proteobacteria|betVII-B
Otu00182,LC-3m-E1,135,3,95666.66667,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutaceae_unclassified,0.004463547694,427.0127294,427,Verrucomicrobia|Opitutaceae_unclassified
Otu00036,LC-3m-E1,120,3,95666.66667,Bacteria,Verrucomicrobia,Verrucomicrobiae,uncultured,uncultured_fa,uncultured_ge,0.00396759795,379.5668706,380,Verrucomicrobia|uncultured_ge
Otu00063,LC-3m-E1,118,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,bacV,unclassified,0.003901471318,373.2407561,373,Bacteroidetes|unclassified
Otu00207,LC-3m-E1,110,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,0.003636964788,347.936298,348,Bacteroidetes|Pedobacter
Otu00103,LC-3m-E1,104,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,bacI,unclassified,0.00343858489,328.9579545,329,Bacteroidetes|unclassified
Otu00106,LC-3m-E1,99,3,95666.66667,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Cyanobium_PCC-6307,0.003273268309,313.1426682,313,Cyanobacteria|Cyanobium_PCC-6307
Otu00124,LC-3m-E1,98,3,95666.66667,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,0.003240204993,309.979611,310,Verrucomicrobia|Prosthecobacter
Otu00068,LC-3m-E1,92,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,bacII,bacII-A,0.003041825095,291.0012674,291,Bacteroidetes|bacII-A
Otu00228,LC-3m-E1,88,3,95666.66667,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,alfIII,unclassified,0.00290957183,278.3490384,278,Proteobacteria|unclassified
Otu00132,LC-3m-E1,87,3,95666.66667,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,alfIV,alfIV_unclassified,0.002876508514,275.1859812,275,Proteobacteria|alfIV_unclassified
Otu00187,LC-3m-E1,83,3,95666.66667,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,alfIV,alfIV-B,0.002744255249,262.5337521,263,Proteobacteria|alfIV-B
Otu00113,LC-3m-E1,78,3,95666.66667,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,acIV,acIV-B,0.002578938668,246.7184659,247,Actinobacteria|acIV-B
Otu00091,LC-3m-E1,76,3,95666.66667,Bacteria,Actinobacteria,Actinobacteria,Frankiales,acI,acI-A,0.002512812035,240.3923514,240,Actinobacteria|acI-A
Otu00209,LC-3m-E1,70,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,0.002314432138,221.4140078,221,Bacteroidetes|uncultured
Otu00240,LC-3m-E1,70,3,95666.66667,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,betVII,betVII-A,0.002314432138,221.4140078,221,Proteobacteria|betVII-A
Otu00145,LC-3m-E1,64,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,bacV,unclassified,0.00211605224,202.4356643,202,Bacteroidetes|unclassified
Otu00208,LC-3m-E1,64,3,95666.66667,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Chloroplast_fa,Chloroplast_ge,0.00211605224,202.4356643,202,Cyanobacteria|Chloroplast_ge
Otu00111,LC-3m-E1,60,3,95666.66667,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,alfVI,unclassified,0.001983798975,189.7834353,190,Proteobacteria|unclassified
Otu00222,LC-3m-E1,56,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,37-13,37-13_ge,0.00185154571,177.1312063,177,Bacteroidetes|37-13_ge
Otu00152,LC-3m-E1,52,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,bacII,bacII-A,0.001719292445,164.4789772,164,Bacteroidetes|bacII-A
Otu00204,LC-3m-E1,51,3,95666.66667,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,0.001686229129,161.31592,161,Proteobacteria|Sphingomonas
Otu00107,LC-3m-E1,48,3,95666.66667,Bacteria,Actinobacteria,Actinobacteria,Frankiales,acSTL,acSTL-A,0.00158703918,151.8267482,152,Actinobacteria|acSTL-A
Otu00266,LC-3m-E1,46,3,95666.66667,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,gamV,gamV_unclassified,0.001520912548,145.5006337,146,Proteobacteria|gamV_unclassified
Otu00059,LC-3m-E1,43,3,95666.66667,Bacteria,Chloroflexi,SL56_marine_group,SL56_marine_group_or,SL56_marine_group_fa,SL56_marine_group_ge,0.001421722599,136.011462,136,Chloroflexi|SL56_marine_group_ge
Otu00122,LC-3m-E1,41,3,95666.66667,Bacteria,Actinobacteria,Actinobacteria,Frankiales,acI,acI-C,0.001355595966,129.6853474,130,Actinobacteria|acI-C
Otu00263,LC-3m-E1,38,3,95666.66667,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,0.001256406018,120.1961757,120,Bacteria_unclassified|Bacteria_unclassified
Otu00304,LC-3m-E1,38,3,95666.66667,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,0.001256406018,120.1961757,120,Proteobacteria|Brevundimonas
Otu00217,LC-3m-E1,37,3,95666.66667,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,alfVIII,unclassified,0.001223342701,117.0331184,117,Proteobacteria|unclassified
Otu00071,LC-3m-E1,35,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,bacII,bacII-A,0.001157216069,110.7070039,111,Bacteroidetes|bacII-A
Otu00203,LC-3m-E1,34,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,bacV,unclassified,0.001124152753,107.5439467,108,Bacteroidetes|unclassified
Otu00232,LC-3m-E1,33,3,95666.66667,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Betaproteobacteriales_unclassified,Betaproteobacteriales_unclassified,0.001091089436,104.3808894,104,Proteobacteria|Betaproteobacteriales_unclassified
Otu00379,LC-3m-E1,32,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia_unclassified,Bacteroidia_unclassified,Bacteroidia_unclassified,0.00105802612,101.2178322,101,Bacteroidetes|Bacteroidia_unclassified
Otu00305,LC-3m-E1,31,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,0.001024962804,98.0547749,98,Bacteroidetes|uncultured
Otu00159,LC-3m-E1,30,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,bacVI,bacVI-B,0.0009918994875,94.89171764,95,Bacteroidetes|bacVI-B
Otu00201,LC-3m-E1,30,3,95666.66667,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,betIII,betIII-A,0.0009918994875,94.89171764,95,Proteobacteria|betIII-A
Otu00339,LC-3m-E1,30,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group_ge,0.0009918994875,94.89171764,95,Bacteroidetes|NS11-12_marine_group_ge
Otu00155,LC-3m-E1,27,3,95666.66667,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,betI,betI-A,0.0008927095388,85.40254588,85,Proteobacteria|betI-A
Otu00192,LC-3m-E1,25,3,95666.66667,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,alfII,alfII-A,0.0008265829063,79.07643137,79,Proteobacteria|alfII-A
Otu00235,LC-3m-E1,25,3,95666.66667,Bacteria,Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,0.0008265829063,79.07643137,79,Proteobacteria|Proteobacteria_unclassified
Otu00108,LC-3m-E1,24,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,bacII,bacII-A,0.00079351959,75.91337411,76,Bacteroidetes|bacII-A
Otu00193,LC-3m-E1,23,3,95666.66667,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,0.0007604562738,72.75031686,73,Verrucomicrobia|Prosthecobacter
Otu00018,LC-3m-E1,22,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,bacII,bacII-A,0.0007273929575,69.5872596,70,Bacteroidetes|bacII-A
Otu00243,LC-3m-E1,22,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group_ge,0.0007273929575,69.5872596,70,Bacteroidetes|NS11-12_marine_group_ge
Otu00309,LC-3m-E1,22,3,95666.66667,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,acIV,acIV-C,0.0007273929575,69.5872596,70,Actinobacteria|acIV-C
Otu00259,LC-3m-E1,20,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,uncultured,0.000661266325,63.2611451,63,Bacteroidetes|uncultured
Otu00346,LC-3m-E1,20,3,95666.66667,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Alkanindiges,0.000661266325,63.2611451,63,Proteobacteria|Alkanindiges
Otu00220,LC-3m-E1,19,3,95666.66667,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,0.0006282030088,60.09808784,60,Proteobacteria|Aeromonas
Otu00410,LC-3m-E1,19,3,95666.66667,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Chloroplast_fa,Chloroplast_ge,0.0006282030088,60.09808784,60,Cyanobacteria|Chloroplast_ge
Otu00377,LC-3m-E1,18,3,95666.66667,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,0.0005951396925,56.93503059,57,Proteobacteria|Sphingobium
Otu00234,LC-3m-E1,17,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,0.0005620763763,53.77197333,54,Bacteroidetes|Ferruginibacter
Otu00393,LC-3m-E1,17,3,95666.66667,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,0.0005620763763,53.77197333,54,Proteobacteria|Sphingobium
Otu00368,LC-3m-E1,16,3,95666.66667,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,T34,T34_ge,0.00052901306,50.60891608,51,Proteobacteria|T34_ge
Otu00404,LC-3m-E1,16,3,95666.66667,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonadaceae_unclassified,0.00052901306,50.60891608,51,Proteobacteria|Sphingomonadaceae_unclassified
Otu00023,LC-3m-E1,15,3,95666.66667,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,betIV,betIV-A,0.0004959497438,47.44585882,47,Proteobacteria|betIV-A
Otu00003,LC-3m-E1,13,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,bacII,bacII-A,0.0004298231113,41.11974431,41,Bacteroidetes|bacII-A
